fuzzyKey	title	scrapedDate	scrapedType	scrapedSubType	image
dbd5519ab5a1943cf9683d8d17dd3a9d	Press Release - 2021.09.16 - Covid 19 Infection Deaths	2021-09-16	Press Release	Covid 19 Infection Deaths	https://www.dgi.gov.lk/images/2021.09.18/Press_Release_-_942_English_1-page-001.jpg
68d6cec7ac823fe1b348e5ffcf163f50	Press Release - 2021.09.15 - Covid 19 Infection Report	2021-09-15	Press Release	Covid 19 Infection Report	https://www.dgi.gov.lk/images/2021.09.16/40.jpg
2d1b704366e2c098ff9e4a6717373cbf	Press Release - 2021.09.15	2021-09-15	Press Release	Press Release	https://www.dgi.gov.lk/images/2021.09.16/Press_Release_-_939_English-page-001.jpg
342fc90d16300d126513bd0312b8206e	Press Release - 2021.09.15 - Covid 19 Infection Deaths	2021-09-15	Press Release	Covid 19 Infection Deaths	https://www.dgi.gov.lk/images/2021.09.16/Press_Release_-_938_English-page-001.jpg
d5d3ef53165e6a9cfd0c7b715e2a4595	Press Release - 2021.09.14 - Covid 19 Infection Report	2021-09-14	Press Release	Covid 19 Infection Report	https://www.dgi.gov.lk/images/2021.09.16/Press_Release_-_936_English-page-001.jpg
a505207f1156e4ac4cfaa4e4452916f5	Press Release - 2021.09.14	2021-09-14	Press Release	Press Release	https://www.dgi.gov.lk/images/2021.09.16/Press_Release_-_935_English-page-001.jpg
4c9e14f2167d41c3da077d0a6de45f69	Press Release - 2021.09.14 - Covid 19 Infection Deaths	2021-09-14	Press Release	Covid 19 Infection Deaths	https://www.dgi.gov.lk/images/2021.09.16/Press_Release_-_934_English-page-001.jpg
c888c3897c49f81fe0677a20c6a6117a	Press Release - 2021.09.13  - Covid 19 Infection Report	2021-09-13	Press Release	Covid 19 Infection Report	https://www.dgi.gov.lk/images/2021.09.14/Release_No_-_933_English-page-001.jpg
279ccc6e032021a46d680f90dd58c94b	Press Release - 2021.09.13 - Covid 19 Infection Deaths	2021-09-13	Press Release	Covid 19 Infection Deaths	https://www.dgi.gov.lk/images/2021.09.14/Release_No_-_932_English-page-001.jpg
25ca4ef61ea20d5b7a9307780c4cf6be	Press Release - 2021.09.13	2021-09-13	Press Release	Press Release	https://www.dgi.gov.lk/images/2021.09.14/Release_No_-_931_English-page-001.jpg
a430b9365459a4ec7cf183659c79347e	Press Release - 2021.09.12 - Covid 19 Infection Report	2021-09-12	Press Release	Covid 19 Infection Report	https://www.dgi.gov.lk/images/2021.09.13/Release_No_-_930_English-page-001.jpg
84b32d2d94e771defd34e78e6d87aa59	Press Release - 2021.09.12 - Covid 19 Infection Deaths	2021-09-12	Press Release	Covid 19 Infection Deaths	https://www.dgi.gov.lk/images/2021.09.13/Release_No_-_929_English-page-001.jpg
156e5fe6f1f64085167e3e2efe4c069d	Press Release - 2021.09.12	2021-09-12	Press Release	Press Release	https://www.dgi.gov.lk/images/2021.09.13/Release_No_-_928_English-page-001.jpg
1b1cb7f5bc20223b5b0c5d6a996ecf3e	Press Release - 2021.09.11 - Covid 19 Infection Report	2021-09-11	Press Release	Covid 19 Infection Report	https://www.dgi.gov.lk/images/2021.09.13/Release_No_-_927_English-page-001.jpg
814ad8ce4c32e78510cea42b1bb78d0a	Press Release - 2021.09.11 - Covid 19 infection deaths	2021-09-11	Press Release	Covid 19 infection deaths	https://www.dgi.gov.lk/images/2021.09.13/Release_No_-_926_English-page-001.jpg
4d071498034f910dddc4324de0cd3080	Press Release - 2021.09.11	2021-09-11	Press Release	Press Release	https://www.dgi.gov.lk/images/2021.09.13/Release_No_-_925_English-page-001.jpg
5ddc36106d1610aa4325c7df72c46012	Press Release - 2021.09.10  - Covid 19 Infection Report	2021-09-10	Press Release	Covid 19 Infection Report	https://www.dgi.gov.lk/images/2021.09.11/Release_No_-_924_English-page-001.jpg
51c1c1084b5be9398d46b60c998552a9	Press Release - 2021.09.10 - Covid 19 Infection Deaths	2021-09-10	Press Release	Covid 19 Infection Deaths	https://www.dgi.gov.lk/images/2021.09.11/Release_No_-_923_English-page-001.jpg
5dd3ae2d42011fbe4e4c3b16344410ea	Press Release - 2021.09.10	2021-09-10	Press Release	Press Release	https://www.dgi.gov.lk/images/2021.09.11/Release_No_-_922_English-page-001.jpg
be8f2d89ef50ae225f3697115eddca82	Press Release - 2021.09.09 - Covid 19 Infection Report	2021-09-09	Press Release	Covid 19 Infection Report	https://www.dgi.gov.lk/images/2021.09.11/Release_No_-_921_English-page-001.jpg
94a895d0034e3e9c5ccd7c6bcb228540	Press Release - 2021.09.09	2021-09-09	Press Release	Press Release	https://www.dgi.gov.lk/images/2021.09.11/Release_No_-_920_English-page-001.jpg
a5147a01bc1550a1dd85110a67a983d7	Press Release - 2021.09.09 - Covid 19 Infection Deaths	2021-09-09	Press Release	Covid 19 Infection Deaths	https://www.dgi.gov.lk/images/2021.09.11/Release_No_-_919_English-page-001.jpg
f31a502eaff9468ee814840f38ee04fa	Press Release - 2021.09.08 - Covid 19 Infection Deaths	2021-09-08	Press Release	Covid 19 Infection Deaths	https://www.dgi.gov.lk/images/2021.09.09/Release_No_-_918_English-page-001.jpg
34aaa41816a58a91cbbd87d34d7a8883	Press Release - 2021.09.08 - Covid 19 Infection Report	2021-09-08	Press Release	Covid 19 Infection Report	https://www.dgi.gov.lk/images/2021.09.09/Release_No_-_916_English_1-page-001.jpg
153c13ccd332ba1dd3cc29ef2c44ce4a	Press Release - 2021.09.08	2021-09-08	Press Release	Press Release	https://www.dgi.gov.lk/images/2021.09.09/Release_No_-_915_English_1-page-001.jpg
abae28d9a08beb39e18785666c8b645f	Press Release - 2021.09.07- Covid 19 Infection Report	2021-09-07	Press Release	Covid 19 Infection Report	https://www.dgi.gov.lk/images/2021.09.09/Release_No_-_913_English-page-001.jpg
4db2cf09aa51cee9509824e13cc656c6	Press Release - 2021.09.07	2021-09-07	Press Release	Press Release	https://www.dgi.gov.lk/images/2021.09.09/Release_No_-_912_English-page-001.jpg
cc9606c65dd26ca19fa2d47368af1095	Press Release - 2021.09.07 - Covid 19 Infection Deaths	2021-09-07	Press Release	Covid 19 Infection Deaths	https://www.dgi.gov.lk/images/2021.09.09/Release_No_-_911_English-page-001.jpg
dcf54dbe5bfbcaea94d6cedc6e8f638c	Press Release - 2021.09.06 - Covid 19 Infection Report	2021-09-06	Press Release	Covid 19 Infection Report	https://www.dgi.gov.lk/images/2021.09.07/Release_No_-_909_English-page-001.jpg
76f5e50a9c4835e734545ce5c15fc5a4	Press Release - 2021.09.06	2021-09-06	Press Release	Press Release	https://www.dgi.gov.lk/images/2021.09.07/Release_No_-_908_English-page-001.jpg
303456cb011a00d63babdb679eb1e530	Press Release - 2021.09.06  - Covid 19 Infection Deaths	2021-09-06	Press Release	Covid 19 Infection Deaths	https://www.dgi.gov.lk/images/2021.09.07/Release_No_-_907_English-page-001.jpg
449bc03e33b8332e575f2520c3dda7ac	Press Release - 2021.09.06	2021-09-06	Press Release	Press Release	https://www.dgi.gov.lk/images/2021.09.07/Release_No_-_906_English-page-001.jpg
1da6c42630112186af75f050ab571870	Press Release - 2021.09.05 - Covid 19 Infection Report	2021-09-05	Press Release	Covid 19 Infection Report	https://www.dgi.gov.lk/images/2021.09.06/Release_No_-_904_English-page-001.jpg
d5444f76223df521e7e9a82cdd4969c9	Press Release - 2021.09.05 - Covid 19 Infection Deaths	2021-09-05	Press Release	Covid 19 Infection Deaths	https://www.dgi.gov.lk/images/2021.09.06/Release_No_-_903_English-page-001.jpg
f48aa286a4700a3a8af977632d654b1c	Press Release - 2021.09.05	2021-09-05	Press Release	Press Release	https://www.dgi.gov.lk/images/2021.09.06/Release_No_-_902_English-page-001.jpg
b761779e23a4a799033e83e390016cb3	Press Release - 2021.09.04 - Covid 19 Infection Report	2021-09-04	Press Release	Covid 19 Infection Report	https://www.dgi.gov.lk/images/2021.09.04/Release_No_-_900_English_1-page-001.jpg
033c4ad658e8a67fd74626488c59b498	Press Release - 2021.09.04	2021-09-04	Press Release	Press Release	https://www.dgi.gov.lk/images/2021.09.04/Release_No_-899_English-page-001.jpg
ab78bdac7cdf040e3bf2f10945866dda	Press Release - 2021.09.04 - Covid 19 Infection Deaths	2021-09-04	Press Release	Covid 19 Infection Deaths	https://www.dgi.gov.lk/images/2021.09.04/Release_No_-_898_English-page-001.jpg
f3ff78b009ef8e7f665d2fffa929ca12	Press Release - 2021.09.03 - Covid 19 Infection Report	2021-09-03	Press Release	Covid 19 Infection Report	https://www.dgi.gov.lk/images/2021.09.03/Release_No_-_897_English-page-001.jpg
5069e56ceed4a061cbb9becab0dbce11	Press Release - 2021.09.03 - Covid 19 Infection Deaths	2021-09-03	Press Release	Covid 19 Infection Deaths	https://www.dgi.gov.lk/images/2021.09.03/Release_No_-_896_English-page-001.jpg
e368618cc2432bd6e2648c2f2aecbea0	Press Release - 2021.09.03	2021-09-03	Press Release	Press Release	https://www.dgi.gov.lk/images/2021.09.03/Release_No_-_895_English-page-001.jpg
3c864d70967bc6640f04338cf0247504	Press Release - 2021.09.02 - Covid 19 Infection Report	2021-09-02	Press Release	Covid 19 Infection Report	https://www.dgi.gov.lk/images/2021.09.03/Release_No_-_894_English-page-001.jpg
f2a2bed49912fa7f249db381bbbf9e03	Press Release - 2021.09.02 - Covid 19 Infection Deaths	2021-09-02	Press Release	Covid 19 Infection Deaths	https://www.dgi.gov.lk/images/2021.09.03/Release_No_-_893_English-page-001.jpg
45f669361258a0d093c8c21c7dae52da	Press Release - 2021.09.02 - Short Message Service ( SMS) for Covid Patients extented to Southern Province	2021-09-02	Press Release	Short Message Service ( SMS) for Covid Patients extented to Southern Province	https://www.dgi.gov.lk/images/2021.09.03/Release_No_-_892_English-page-001.jpg
3addd4b88b301e2720f16920aab49b00	Press Release - 2021.09.02	2021-09-02	Press Release	Press Release	https://www.dgi.gov.lk/images/2021.09.03/Release_No_-_891_English-page-001.jpg
78cd99b7ca1ab2fb34ffb43ccb1afd65	Press Release - 2021.09.01- Covid 19 Infection Report	2021-09-01	Press Release	Covid 19 Infection Report	https://www.dgi.gov.lk/images/2021.09.02/Release_No_-_890_English-page-001.jpg
758ff4e131dbfe9d97754fa44fc22562	Press Release - 2021.09.01 - Covid 19 Infection Deaths	2021-09-01	Press Release	Covid 19 Infection Deaths	https://www.dgi.gov.lk/images/2021.09.02/Release_No_-_888_English-page-001.jpg
f40980cec5c7fa5a8a8145e14315d83c	Press Release - 2021.09.01	2021-09-01	Press Release	Press Release	https://www.dgi.gov.lk/images/2021.09.02/Release_No_-_887_English-page-001.jpg
df0d60ced0ad5c656c11ae83d25581a0	Press Release - 2021.08.31 - Covid 19 Infection Report	2021-08-31	Press Release	Covid 19 Infection Report	https://www.dgi.gov.lk/images/2021.09.01/Release_No_-_885_English-page-001.jpg
526fcd6e91c350787e66dfec113bde7b	Press Release - 2021.08.31 - Covid 19 Infection Deaths	2021-08-31	Press Release	Covid 19 Infection Deaths	https://www.dgi.gov.lk/images/2021.09.01/Release_No_-_884_English-page-001.jpg
8cb6efc391869ed2ff085d71dea7a073	Press Release - 2021.08.31	2021-08-31	Press Release	Press Release	https://www.dgi.gov.lk/images/2021.09.01/Release_No_-_883_English-page-001.jpg
8c1c3369ac63da5ad6ee9b5a1f8928f2	Press Release - 2021.08.30 - Covid 19 Infection Report	2021-08-30	Press Release	Covid 19 Infection Report	https://www.dgi.gov.lk/images/2021.08.31/Release_No_-_882_English-page-001.jpg
8181fdbbbfc0620a54c0a212e0ab9a58	Press Release - 2021.08.30 - Covid 19 Infection deaths	2021-08-30	Press Release	Covid 19 Infection deaths	https://www.dgi.gov.lk/images/2021.08.31/Release_No_-_881_English-page-001.jpg
8e2e71a4f9983f7de9aad56e69f11c74	Press Release - 2021.08.30	2021-08-30	Press Release	Press Release	https://www.dgi.gov.lk/images/2021.08.30/Release_No_-_880_English-page-001.jpg
a6bcb27a6b6909b6183b5b4c65f8435d	Press Release - 2021.08.29  - Covid 19 Infection Report	2021-08-29	Press Release	Covid 19 Infection Report	https://www.dgi.gov.lk/images/2021.08.30/Release_No_-_879_English-page-001.jpg
4768547f39b66b2121fc7a7c1632950d	Press Release - 2021.08.29 - Covid 19 Infection Deaths	2021-08-29	Press Release	Covid 19 Infection Deaths	https://www.dgi.gov.lk/images/2021.08.30/Release_No_-_878_English-page-001.jpg
ce77df41d801835ef05c5f526e76f346	Press Release - 2021.08.29	2021-08-29	Press Release	Press Release	https://www.dgi.gov.lk/images/2021.08.30/Release_No_-_877_English-page-001.jpg
e493136ead1bc10b82e64070406ccaca	Press Release - 2021.08.28 - Covid 19 Infection Report	2021-08-28	Press Release	Covid 19 Infection Report	https://www.dgi.gov.lk/images/2021.08.28/Release_No_-_876_English-page-001.jpg
948797a62c6a6f03746f1cbdbb49953b	Press Release - 2021.08.28 - Covid 19 Infection Deaths	2021-08-28	Press Release	Covid 19 Infection Deaths	https://www.dgi.gov.lk/images/2021.08.28/Release_No_-_875_Englihs-page-001.jpg
7deaff3be5b796b0c846db5d768151b3	Press Release - 2021.08.28	2021-08-28	Press Release	Press Release	https://www.dgi.gov.lk/images/2021.08.28/Release_No_-_874_English-page-001.jpg
6584784feddcd59390b130f30db7b602	Press Release - 2021.08.27- Covid 19 Infection Report	2021-08-27	Press Release	Covid 19 Infection Report	https://www.dgi.gov.lk/images/2021.08.28/Release_No_-_873_English-page-001.jpg
12f057c2e1daaccb1ae9c3f48c0e9aa2	Press Release - 2021.08.27 - Covid 19 Infection Deaths	2021-08-27	Press Release	Covid 19 Infection Deaths	https://www.dgi.gov.lk/images/2021.08.28/Release_No_-_872_English-page-001.jpg
6d2b2492e8ba77a5ac4267806b63c577	Press Release - 2021.08.27	2021-08-27	Press Release	Press Release	https://www.dgi.gov.lk/images/2021.08.28/Release_No_-_871_English-page-001.jpg
c0b44000a83de01c99da96a1a3cacd47	Press Release - 2021.08.26  - Covid 19 Infection Deaths	2021-08-26	Press Release	Covid 19 Infection Deaths	https://www.dgi.gov.lk/images/2021.08.26/Release_No_-_870_English-page-001.jpg
b270ebc253d7da85a3d14a1380649946	Press Release - 2021.08.26 - Covid 19 Infection Report	2021-08-26	Press Release	Covid 19 Infection Report	https://www.dgi.gov.lk/images/2021.08.26/Release_No_-_869_English-page-001.jpg
e8c79f26db1b4b08b7dbc12c0c378000	Press Release - 2021.08.26	2021-08-26	Press Release	Press Release	https://www.dgi.gov.lk/images/2021.08.26/Release_No_-_868_English-page-001.jpg
a9047975fccc663abd337628a83c91a2	Press Release - 2021.08.25 - Covid 19 Infection Report	2021-08-25	Press Release	Covid 19 Infection Report	https://www.dgi.gov.lk/images/2021.08.26/Release_No_-_867_English-page-001.jpg
5de5f95ead145d9fd4cb7c8f1849447a	Press Release - 2021.08.25 - Covid 19 Infection Deaths	2021-08-25	Press Release	Covid 19 Infection Deaths	https://www.dgi.gov.lk/images/2021.08.26/Release_No_-_866_English-page-001.jpg
3f27b256123a7336403a17710fc1890a	Press Release - 2021.08.25	2021-08-25	Press Release	Press Release	https://www.dgi.gov.lk/images/2021.08.26/Release_No_-_865_English-page-001.jpg
6e3d02cc368d5464b922aac0d62d786c	Press Release - 2021.08.24	2021-08-24	Press Release	Press Release	https://www.dgi.gov.lk/images/2021.08.26/Release_No_-860_English-page-001.jpg
b95f58d16e746621f87528c866b228ea	Press Release - 2021.08.24 - Covid 19 Infection Deaths	2021-08-24	Press Release	Covid 19 Infection Deaths	https://www.dgi.gov.lk/images/2021.08.26/Release_No_-_859_English-page-001.jpg
42c213cc4cccb402d4fa15179e9131c0	Press Release - 2021.08.23 - Covid 19 Infection Report	2021-08-23	Press Release	Covid 19 Infection Report	https://www.dgi.gov.lk/images/2021.08.26/Release_No_-_858_English-page-001.jpg
ce3ccaba05da938b21c426c146756e6a	Press Release - 2021.08.23 - Covid 19 Infection Deaths	2021-08-23	Press Release	Covid 19 Infection Deaths	https://www.dgi.gov.lk/images/2021.08.26/Releae_No_-_857_English-page-001.jpg
8f8a920777b8f85468722e498abefcb3	Press Release - 2021.08.23	2021-08-23	Press Release	Press Release	https://www.dgi.gov.lk/images/2021.08.26/Release_No_-_856_English-page-001.jpg
70ff8eacb04f9ce8d05bd0ea478e8a5d	Press Release - 2021.08.22 - Covid 19 Infection Report	2021-08-22	Press Release	Covid 19 Infection Report	https://www.dgi.gov.lk/images/2021.08.26/Release_No_-_855_English-page-001.jpg
bb67886cceeacf3ae6d5dd495de247a3	Press Release - 2021.08.22 - Covid 19 Infection Deaths	2021-08-22	Press Release	Covid 19 Infection Deaths	https://www.dgi.gov.lk/images/2021.08.26/Release_No_-_854_English-page-001.jpg
f4090e17ee599cbacc13e68dc831e08e	Press Release - 2021.08.22	2021-08-22	Press Release	Press Release	https://www.dgi.gov.lk/images/2021.08.26/Release_No_-853_English-page-001.jpg
e1dbb092f79b66a1f9a51644237346b3	Press Release - 2021.08.21 - Covid 19 Infection Report	2021-08-21	Press Release	Covid 19 Infection Report	https://www.dgi.gov.lk/images/2021.08.26/Release_No_-_851_English-page-001.jpg
81c238767b2dd438cc72a33f6f84b413	Press Release - 2021.08.21 - Covid 19 Infection Deaths	2021-08-21	Press Release	Covid 19 Infection Deaths	https://www.dgi.gov.lk/images/2021.08.26/Release_No_-_850_English-page-001.jpg
0597994d5f6aa7ea263bf285cb297686	Press Release - 2021.08.21	2021-08-21	Press Release	Press Release	https://www.dgi.gov.lk/images/2021.08.26/Release_No_-_849_English-page-001.jpg
0431e462e7c639c81e3d38ff0fbe576e	Press Release - 2021.08.21 - Motivating people over 60 years of age to get vaccinated	2021-08-21	Press Release	Motivating people over 60 years of age to get vaccinated	https://www.dgi.gov.lk/images/2021.08.21/Motivating_Pepole_847-page-001.jpg
33a6b97d2f0a4d1a2f4d1e534623d6da	Press Release - 2021.08.20 - Covid 19 Infection Deaths	2021-08-20	Press Release	Covid 19 Infection Deaths	https://www.dgi.gov.lk/images/2021.08.21/Release_No_-_846_English-page-001.jpg
fab3e56267013dd00cc34653bc32975f	Press Release - 2021.08.20 - Covid 19 Infection Report	2021-08-20	Press Release	Covid 19 Infection Report	https://www.dgi.gov.lk/images/2021.08.21/Release_No_-_845_English-page-001.jpg
00a94d92879842351db7c9342891a1be	Press Release - 2021.08.20	2021-08-20	Press Release	Press Release	https://www.dgi.gov.lk/images/2021.08.21/Release_No_-_843_English-page-001.jpg
e06441f7258b0ed19dfacdb112e820b0	Press Release - 2021.08.19 - Covid 19 Infection Report	2021-08-19	Press Release	Covid 19 Infection Report	https://www.dgi.gov.lk/images/2021.08.21/Release_No_-_842_English-page-001.jpg
425c74564ee65ffae232bf0c0f0f6da2	Press Release - 2021.08.19 - Covid 19 Infection Deaths	2021-08-19	Press Release	Covid 19 Infection Deaths	https://www.dgi.gov.lk/images/2021.08.21/Release_No_-_841_English-page-001.jpg
52995685de7b8e0f266ffc565fe5ecff	Press Release - 2021.08.19	2021-08-19	Press Release	Press Release	https://www.dgi.gov.lk/images/2021.08.21/Release_No_-_840_English-page-001.jpg
1c9d84a773c6e878f610148d14f8c6af	Press Release - 2021.08.19 - New methodology for directing Covid 19 patient to treatment centers or in- house managment from today ( 19)	2021-08-19	Press Release	Press Release	https://www.dgi.gov.lk/images/2021.08.21/Release_No_-_839_English-page-001.jpg
321adb57a5d071c885d2e12d81b60032	Press Release - 2021.08.18 - Covid 19 Infection Report	2021-08-18	Press Release	Covid 19 Infection Report	https://www.dgi.gov.lk/images/2021.08.21/Release_No_-_838_English-page-001.jpg
59f61b7b706222284ba1567a2087d572	Press Release - 2021.08.18	2021-08-18	Press Release	Press Release	https://www.dgi.gov.lk/images/2021.08.21/Release_No_-_837_English-page-001.jpg
1b55a58819ce2304d1be968f736bc2d4	Press Release - 2021.08.18 - Covid 19 Infection Deaths	2021-08-18	Press Release	Covid 19 Infection Deaths	https://www.dgi.gov.lk/images/2021.08.21/Release_No_-_836_English_1-page-001.jpg
96b7267e82d8fc0889cecc1f807753b8	Press Release - 2021.08.17 - Covid 19 Infection Report	2021-08-17	Press Release	Covid 19 Infection Report	https://www.dgi.gov.lk/images/2021.08.21/Release_No_-_835English-page-001.jpg
15f269b69ca50b6730c15747eb7bd244	Press Release - 2021.08.17 - Covid 19 Infection Deaths	2021-08-17	Press Release	Covid 19 Infection Deaths	https://www.dgi.gov.lk/images/2021.08.21/Release_No_-_834_English-page-001.jpg
b52d174b155937550cb5556ff27d2027	Press Release - 2021.08.17	2021-08-17	Press Release	Press Release	https://www.dgi.gov.lk/images/2021.08.21/Release_No_-_833_English-page-001.jpg
350882518bf7e953ef3b4fe6a4aad086	Press Release  - 2021.08.16 - Covid 19 Infection Report	2021-08-16	Press Release	Covid 19 Infection Report	https://www.dgi.gov.lk/images/2021.08.16/Release_No_-_831_English-page-001.jpg
3b8fff686b5f2a5132f7dbf79a1cb804	Press Release  - 2021.08.16	2021-08-16	Press Release	Press Release	https://www.dgi.gov.lk/images/2021.08.16/Release_No_-_830_English-page-001.jpg
b5caabc6d0e5002fe4db9c5e0f8a81b1	Press Release  - 2021.08.16 - Covid 19 Infection Deaths	2021-08-16	Press Release	Covid 19 Infection Deaths	https://www.dgi.gov.lk/images/2021.08.16/Release_No_-_829_English-page-001.jpg
8f4f602eb529eb7ff88863a395c28b15	Press Release  - 2021.08.15 - Covid 19 Infection Report	2021-08-15	Press Release	Covid 19 Infection Report	https://www.dgi.gov.lk/images/2021.08.16/Release_No_-_825_English-page-001.jpg
a8be0c65c3964aeea6a29d95221c4938	Press Release  - 2021.08.15 - Covid 19 Infection Deaths	2021-08-15	Press Release	Covid 19 Infection Deaths	https://www.dgi.gov.lk/images/2021.08.16/Release_No_-_823_English-page-001.jpg
fd27c95503a9ddeb2edb0cc712889bd5	Press Release  - 2021.08.15	2021-08-15	Press Release	Press Release	https://www.dgi.gov.lk/images/2021.08.16/Release_No_-_822_English-page-001.jpg
fdd400735c09cfd649517d29b85b6bf7	Press Release  - 2021.08.15 - Weddings not allowed from Tuesday	2021-08-15	Press Release	Weddings not allowed from Tuesday	https://www.dgi.gov.lk/images/2021.08.16/Release_No_-_821_English-page-001.jpg
1ca09a880f990baac8bfab52ac9e782e	Press Release  - 2021.08.14	2021-08-14	Press Release	Press Release	https://www.dgi.gov.lk/images/2021.08.16/Release_No_-_820_English-page-001.jpg
6922905cd807b82590ec08d659fdda10	Press Release  - 2021.08.14 - Covid 19 Infection Deaths	2021-08-14	Press Release	Covid 19 Infection Deaths	https://www.dgi.gov.lk/images/2021.08.16/Release_No_-_818_English-page-001.jpg
066a4644147cc950c318f2d1de1fe60a	Press Release  - 2021.08.13 - Covid 19 Infection Report	2021-08-13	Press Release	Covid 19 Infection Report	https://www.dgi.gov.lk/images/2021.08.16/Release_No_-_817_English-page-001.jpg
